## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	13747                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	800	600
## Calibration Point 0:	Position(400;300)
## Calibration Point 1:	Position(200;30)
## Calibration Point 2:	Position(760;150)
## Calibration Point 3:	Position(600;570)
## Calibration Point 4:	Position(40;450)
## [Geometry]
## Stimulus Dimension [mm]:	321	240
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023401-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
4461395467	SMP	1	1408.87	484.84	1175.25	461.56	22.66	22.66	5.06	23.58	23.58	5.28	1404.59	489.10	1410.78	489.08	1173.80	465.57	1180.14	465.54	457.68	266.10	480.70	341.57	0	1	1	2	-1	-1	-14.96	63.05	735.28	38.58	68.12	730.74	-0.04	0.12	-0.99	0.03	0.10	-0.99	0		
4461412116	SMP	1	1409.03	484.68	1175.10	461.38	23.02	23.02	5.07	23.79	23.79	5.27	1404.59	489.04	1410.74	489.01	1173.80	465.53	1180.13	465.51	454.60	265.47	484.61	337.08	0	1	1	2	-1	-1	-14.96	63.08	735.36	38.55	68.07	730.12	-0.05	0.12	-0.99	0.04	0.10	-0.99	0		
4461428794	SMP	1	1409.20	484.88	1174.99	461.41	22.61	22.61	5.06	23.81	23.81	5.26	1404.62	489.11	1410.75	489.06	1173.77	465.57	1180.12	465.53	450.27	268.75	488.43	338.32	0	1	1	2	-1	-1	-14.97	63.09	735.68	38.53	68.02	729.65	-0.05	0.12	-0.99	0.04	0.10	-0.99	0		
4461445434	SMP	1	1409.23	484.89	1175.05	461.76	22.74	22.74	5.05	23.55	23.55	5.25	1404.63	489.14	1410.76	489.14	1173.86	465.72	1180.14	465.59	448.87	268.94	488.08	346.95	0	1	1	2	-1	-1	-14.98	63.10	735.91	38.51	67.98	729.49	-0.05	0.12	-0.99	0.04	0.09	-1.00	0		
4461462112	SMP	1	1409.19	485.03	1174.99	461.55	22.66	22.66	5.05	23.85	23.85	5.25	1404.62	489.14	1410.77	489.14	1173.87	465.73	1180.13	465.62	450.28	272.73	491.48	341.63	0	1	1	2	-1	-1	-14.98	63.11	736.03	38.51	67.97	729.39	-0.05	0.11	-0.99	0.04	0.10	-0.99	0		
4461478758	SMP	1	1409.06	484.70	1175.23	461.11	22.74	22.74	5.04	24.05	24.05	5.26	1404.63	489.11	1410.87	489.05	1173.89	465.62	1180.14	465.52	454.67	269.76	488.24	324.37	0	1	1	2	-1	-1	-14.98	63.08	735.53	38.51	67.99	729.43	-0.04	0.12	-0.99	0.03	0.12	-0.99	0		
4461495431	SMP	1	1409.32	484.80	1175.09	461.10	22.53	22.53	5.03	24.32	24.32	5.27	1404.67	489.03	1410.92	488.95	1173.88	465.47	1180.18	465.45	451.16	272.96	490.20	331.82	0	1	1	2	-1	-1	-14.99	63.08	735.28	38.49	68.01	729.28	-0.05	0.11	-0.99	0.04	0.11	-0.99	0		
4461512077	SMP	1	1409.27	484.61	1175.37	460.95	22.60	22.60	5.03	24.45	24.45	5.29	1404.70	488.96	1410.92	488.90	1173.97	465.44	1180.23	465.41	452.34	271.92	485.42	320.47	0	1	1	2	-1	-1	-14.99	63.07	735.07	38.48	68.02	729.40	-0.05	0.12	-0.99	0.03	0.12	-0.99	0		
4461528751	SMP	1	1409.50	484.82	1175.46	461.32	22.82	22.82	5.03	23.84	23.84	5.28	1404.74	489.02	1410.99	488.93	1174.06	465.41	1180.29	465.40	448.37	274.80	484.26	339.14	0	1	1	2	-1	-1	-14.99	63.03	734.62	38.48	68.05	729.63	-0.06	0.11	-0.99	0.03	0.10	-0.99	0		
4461545398	SMP	1	1409.47	484.86	1175.38	461.14	22.79	22.79	5.03	24.27	24.27	5.29	1404.82	489.10	1411.05	489.06	1174.13	465.41	1180.29	465.41	449.61	275.21	486.13	328.89	0	1	1	2	-1	-1	-15.00	62.97	734.33	38.50	68.11	730.24	-0.05	0.12	-0.99	0.04	0.11	-0.99	0		
4461562070	SMP	1	1409.54	484.77	1175.44	460.95	22.83	22.83	5.03	24.21	24.21	5.30	1404.92	489.17	1411.11	489.13	1174.22	465.43	1180.29	465.44	450.03	271.90	485.14	314.97	0	1	1	2	-1	-1	-15.02	62.96	734.33	38.57	68.23	731.65	-0.05	0.12	-0.99	0.03	0.12	-0.99	0		
4461578720	SMP	1	1409.50	484.76	1175.56	461.12	22.41	22.41	5.02	23.93	23.93	5.30	1405.03	489.10	1411.19	489.14	1174.22	465.46	1180.35	465.42	451.16	271.12	484.05	319.86	0	1	1	2	-1	-1	-15.05	63.00	734.74	38.59	68.29	732.22	-0.05	0.12	-0.99	0.03	0.11	-0.99	0		
4461595394	SMP	1	1409.48	484.57	1175.35	461.11	22.77	22.77	5.02	23.99	23.99	5.30	1405.05	488.90	1411.18	489.01	1174.23	465.36	1180.33	465.35	451.66	270.35	487.00	320.98	0	1	1	2	-1	-1	-15.06	63.08	735.26	38.65	68.41	733.33	-0.04	0.12	-0.99	0.04	0.11	-0.99	0		
4461612041	SMP	1	1409.98	484.48	1175.99	460.80	22.61	22.61	5.02	23.87	23.87	5.30	1405.30	488.81	1411.48	488.69	1174.46	465.25	1180.62	465.26	448.61	271.14	479.09	311.29	0	1	1	2	-1	-1	-15.13	63.15	735.44	38.61	68.46	733.64	-0.06	0.12	-0.99	0.02	0.12	-0.99	0		
4461628716	SMP	1	1411.04	483.92	1177.15	460.12	22.56	22.56	5.02	23.69	23.69	5.29	1405.68	488.32	1411.73	488.39	1174.98	464.85	1181.24	465.01	377.61	266.69	422.01	288.00	0	1	1	2	-1	-1	-15.23	63.33	736.47	38.45	68.50	733.25	-0.09	0.13	-0.99	0.00	0.14	-0.99	0		
4461645354	SMP	1	1410.95	483.62	1177.17	459.80	22.58	22.58	5.02	23.53	23.53	5.27	1405.69	488.27	1411.63	488.37	1174.91	464.78	1181.18	464.85	377.92	251.39	412.85	259.72	0	1	1	2	-1	-1	-15.26	63.51	738.48	38.46	68.51	733.10	-0.09	0.14	-0.99	-0.01	0.15	-0.99	0		
4461662033	SMP	1	1411.08	483.68	1176.83	460.04	22.78	22.78	5.03	23.80	23.80	5.27	1405.71	488.28	1411.72	488.40	1174.89	464.82	1181.18	464.89	373.64	246.15	442.08	274.27	0	1	1	2	-1	-1	-15.28	63.56	739.15	38.45	68.48	732.87	-0.09	0.14	-0.99	0.01	0.14	-0.99	0		
4461678676	SMP	1	1411.28	483.64	1176.97	459.81	22.57	22.57	5.02	23.92	23.92	5.27	1405.78	488.32	1411.88	488.44	1174.98	464.86	1181.23	464.98	369.44	236.21	435.47	251.51	0	1	1	2	-1	-1	-15.31	63.54	739.01	38.45	68.49	733.11	-0.10	0.14	-0.99	0.00	0.15	-0.99	0		
4461695355	SMP	1	1411.23	483.75	1177.40	459.99	22.51	22.51	5.02	23.65	23.65	5.26	1405.89	488.38	1412.16	488.45	1175.09	464.92	1181.31	465.07	376.20	238.99	412.17	251.92	0	1	1	2	-1	-1	-15.32	63.40	737.51	38.44	68.49	733.36	-0.09	0.14	-0.99	-0.01	0.15	-0.99	0		
4461712000	SMP	1	1411.31	483.80	1176.85	459.94	22.42	22.42	5.01	23.94	23.94	5.27	1406.10	488.50	1412.34	488.41	1175.18	464.99	1181.35	465.10	384.66	238.59	457.87	247.66	0	1	1	2	-1	-1	-15.36	63.37	737.25	38.45	68.53	733.87	-0.08	0.14	-0.99	0.02	0.15	-0.99	0		
4461728677	SMP	1	1411.40	483.87	1177.49	460.15	22.63	22.63	5.01	23.52	23.52	5.26	1406.11	488.49	1412.27	488.44	1175.20	465.05	1181.37	465.18	379.06	239.40	409.11	250.24	0	1	1	2	-1	-1	-15.36	63.41	737.69	38.46	68.54	734.15	-0.09	0.13	-0.99	-0.01	0.14	-0.99	0		
4461745319	SMP	1	1411.20	483.61	1177.29	460.23	22.64	22.64	5.01	23.87	23.87	5.26	1405.89	488.37	1412.23	488.40	1175.05	464.94	1181.30	465.09	382.24	231.87	410.39	257.99	0	1	1	2	-1	-1	-15.30	63.27	735.84	38.46	68.52	733.71	-0.08	0.14	-0.99	-0.01	0.13	-0.99	0		
4461761998	SMP	1	1411.28	483.85	0.00	0.00	22.72	22.72	5.02	0.00	0.00	0.00	1405.74	488.31	1411.89	488.42	0.00	0.00	0.00	0.00	373.35	237.77	0.00	0.00	0	1	0	1	-1	-1	-15.27	63.39	737.23	0.00	0.00	0.00	-0.10	0.13	-0.99	0.00	0.00	0.00	0		
4461778655	SMP	1	1410.69	483.79	1176.53	459.77	22.91	22.91	5.03	24.17	24.17	5.28	1405.63	488.32	1411.57	488.38	1174.67	464.93	1180.77	465.10	383.40	234.45	431.91	241.49	0	1	1	2	-1	-1	-15.28	63.65	740.24	38.62	68.62	734.79	-0.08	0.13	-0.99	0.01	0.16	-0.99	0		
4461795320	SMP	1	1410.55	483.85	1176.81	460.52	22.75	22.75	5.04	23.83	23.83	5.28	1405.58	488.33	1411.50	488.39	1174.50	465.08	1180.75	465.20	386.38	234.18	406.96	266.26	0	1	1	2	-1	-1	-15.30	63.80	741.93	38.61	68.53	734.13	-0.08	0.13	-0.99	-0.01	0.13	-0.99	0		
4461811974	SMP	1	1410.83	483.56	1176.71	460.22	22.64	22.64	5.05	23.79	23.79	5.28	1405.65	488.31	1411.61	488.37	1174.71	465.01	1180.93	465.17	383.00	228.14	420.83	254.46	0	1	1	2	-1	-1	-15.34	63.86	742.60	38.57	68.55	734.20	-0.09	0.14	-0.99	0.00	0.14	-0.99	0		
4461828639	SMP	1	1410.77	483.70	1176.91	460.15	22.68	22.68	5.05	24.10	24.10	5.29	1405.71	488.32	1411.76	488.41	1174.94	464.88	1181.20	465.06	388.76	229.60	424.61	256.43	0	1	1	2	-1	-1	-15.35	63.81	742.15	38.49	68.53	733.71	-0.08	0.14	-0.99	0.00	0.14	-0.99	0		
4461845282	SMP	1	1411.10	483.54	1177.11	460.14	22.65	22.65	5.05	24.00	24.00	5.29	1405.78	488.26	1412.13	488.26	1175.01	464.84	1181.28	464.83	388.14	229.20	418.83	263.18	0	1	1	2	-1	-1	-15.31	63.45	737.67	38.44	68.51	733.12	-0.08	0.14	-0.99	0.00	0.13	-0.99	0		
4461861954	SMP	1	1410.91	483.74	1176.88	459.80	22.53	22.53	5.03	24.04	24.04	5.29	1405.77	488.28	1412.16	488.28	1175.00	464.79	1181.26	464.77	393.97	234.10	429.93	253.03	0	1	1	2	-1	-1	-15.26	63.24	735.21	38.43	68.49	732.81	-0.07	0.13	-0.99	0.01	0.14	-0.99	0		
4461878614	SMP	1	1410.79	483.61	1177.08	460.03	22.63	22.63	5.03	24.35	24.35	5.31	1405.72	488.27	1412.03	488.33	1175.00	464.84	1181.24	464.88	397.26	232.12	419.05	259.50	0	1	1	2	-1	-1	-15.25	63.26	735.49	38.41	68.45	732.58	-0.07	0.14	-0.99	0.00	0.14	-0.99	0		
4461895281	SMP	1	1410.62	483.80	1176.75	460.01	22.58	22.58	5.03	24.29	24.29	5.32	1405.65	488.28	1411.69	488.35	1174.88	464.85	1181.11	464.94	397.83	234.44	429.51	259.06	0	1	1	2	-1	-1	-15.30	63.67	740.34	38.44	68.43	732.45	-0.07	0.13	-0.99	0.01	0.14	-0.99	0		
4461911934	SMP	1	1410.55	483.91	1176.43	459.86	22.50	22.50	5.03	24.31	24.31	5.33	1405.61	488.26	1411.53	488.33	1174.69	464.88	1180.79	464.99	398.91	237.48	431.81	252.68	0	1	1	2	-1	-1	-15.33	63.90	742.94	38.55	68.51	733.39	-0.08	0.13	-0.99	0.01	0.15	-0.99	0		
4461928597	SMP	1	1410.30	483.81	1176.61	459.89	22.60	22.60	5.03	24.32	24.32	5.34	1405.55	488.26	1411.52	488.35	1174.68	464.91	1180.78	465.03	405.71	237.15	428.13	249.76	0	1	1	2	-1	-1	-15.32	63.90	742.93	38.59	68.57	734.11	-0.06	0.13	-0.99	0.00	0.15	-0.99	0		
4461945247	SMP	1	1410.69	483.91	1176.81	459.94	22.83	22.83	5.05	24.19	24.19	5.34	1405.64	488.27	1411.55	488.37	1174.74	464.95	1180.96	465.11	399.58	238.05	426.76	246.67	0	1	1	2	-1	-1	-15.38	64.07	744.98	38.55	68.53	733.87	-0.08	0.13	-0.99	0.00	0.15	-0.99	0		
4461961917	SMP	1	1410.58	484.02	1176.88	459.99	22.98	22.98	5.07	24.42	24.42	5.35	1405.63	488.31	1411.67	488.42	1174.95	464.97	1181.17	465.13	403.64	241.20	429.13	248.17	0	1	1	2	-1	-1	-15.36	63.92	743.42	38.50	68.53	733.91	-0.07	0.12	-0.99	0.01	0.15	-0.99	0		
4461978565	SMP	1	1410.86	483.89	1176.78	460.25	22.77	22.77	5.07	24.43	24.43	5.36	1405.71	488.31	1411.81	488.42	1175.00	465.03	1181.23	465.18	400.28	239.27	433.43	253.73	0	1	1	2	-1	-1	-15.37	63.87	742.80	38.48	68.52	733.88	-0.08	0.13	-0.99	0.01	0.14	-0.99	0		
4461995236	SMP	1	1410.65	484.09	1176.77	459.84	23.12	23.12	5.09	24.43	24.43	5.37	1405.68	488.34	1411.84	488.43	1175.04	465.02	1181.21	465.17	405.46	244.82	437.23	239.08	0	1	1	2	-1	-1	-15.35	63.77	741.71	38.50	68.55	734.18	-0.07	0.12	-0.99	0.01	0.16	-0.99	0		
4462011880	SMP	1	1410.55	484.02	1176.85	460.10	22.83	22.83	5.09	24.51	24.51	5.38	1405.66	488.31	1411.66	488.37	1174.95	464.98	1181.19	465.17	406.75	246.11	434.63	246.10	0	1	1	2	-1	-1	-15.38	64.02	744.45	38.49	68.52	733.84	-0.07	0.12	-0.99	0.01	0.14	-0.99	0		
4462028554	SMP	1	1410.61	483.70	1176.93	459.95	22.85	22.85	5.10	24.70	24.70	5.40	1405.62	488.26	1411.54	488.28	1174.73	464.99	1180.96	465.08	405.27	242.43	427.45	240.90	0	1	1	2	-1	-1	-15.40	64.18	746.12	38.54	68.53	733.85	-0.08	0.14	-0.99	-0.01	0.15	-0.99	0		
4462045203	SMP	1	1410.56	483.89	1176.55	459.76	22.94	22.94	5.11	24.80	24.80	5.41	1405.51	488.19	1411.49	488.26	1174.60	464.87	1180.72	464.94	403.72	245.85	431.13	237.57	0	1	1	2	-1	-1	-15.37	64.16	745.78	38.61	68.61	734.35	-0.08	0.12	-0.99	0.00	0.15	-0.99	0		
4462061874	SMP	1	1410.32	483.88	1176.59	459.73	22.95	22.95	5.12	24.67	24.67	5.42	1405.54	488.20	1411.46	488.26	1174.64	464.87	1180.68	465.00	407.66	246.83	430.38	233.21	0	1	1	2	-1	-1	-15.39	64.24	746.71	38.68	68.72	735.59	-0.07	0.12	-0.99	0.00	0.16	-0.99	0		
4462078524	SMP	1	1410.46	483.76	1176.91	459.95	22.86	22.86	5.12	24.53	24.53	5.43	1405.60	488.28	1411.50	488.32	1174.68	464.99	1180.88	465.17	406.85	242.96	422.09	232.58	0	1	1	2	-1	-1	-15.42	64.29	747.49	38.63	68.64	735.17	-0.07	0.13	-0.99	-0.01	0.15	-0.99	0		
4462095194	SMP	1	1410.59	484.14	1176.73	460.33	22.95	22.95	5.13	24.85	24.85	5.44	1405.63	488.36	1411.65	488.45	1174.81	465.18	1181.13	465.28	406.52	247.54	430.39	238.60	0	1	1	2	-1	-1	-15.42	64.20	746.78	38.54	68.53	734.32	-0.07	0.12	-0.99	0.01	0.14	-0.99	0		
4462111848	SMP	1	1410.73	484.14	1177.01	460.22	22.97	22.97	5.13	25.38	25.38	5.47	1405.70	488.53	1411.86	488.66	1175.07	465.27	1181.29	465.33	405.61	244.87	429.44	234.14	0	1	1	2	-1	-1	-15.42	64.01	745.07	38.51	68.54	734.64	-0.07	0.13	-0.99	0.01	0.15	-0.99	0		
4462128515	SMP	1	1410.59	484.40	1177.20	460.43	22.98	22.98	5.13	24.47	24.47	5.46	1405.72	488.60	1411.94	488.80	1175.16	465.30	1181.34	465.34	410.44	248.38	425.30	239.34	0	1	1	2	-1	-1	-15.41	63.89	743.98	38.51	68.56	734.89	-0.06	0.12	-0.99	0.00	0.14	-0.99	0		
4462145165	SMP	1	1410.79	484.39	1177.07	460.44	23.10	23.10	5.14	24.79	24.79	5.47	1405.70	488.55	1411.89	488.74	1175.05	465.27	1181.32	465.33	407.15	249.94	425.82	241.94	0	1	1	2	-1	-1	-15.40	63.88	743.73	38.49	68.51	734.28	-0.08	0.12	-0.99	0.00	0.14	-0.99	0		
4462161839	SMP	1	1410.53	484.10	1177.09	460.38	23.13	23.13	5.15	24.95	24.95	5.48	1405.64	488.42	1411.71	488.51	1174.96	465.16	1181.25	465.25	410.56	248.74	421.17	243.32	0	1	1	2	-1	-1	-15.38	63.99	744.42	38.48	68.48	733.76	-0.07	0.13	-0.99	0.00	0.14	-0.99	0		
4462178483	SMP	1	1410.67	483.91	1176.79	460.27	22.96	22.96	5.15	24.72	24.72	5.48	1405.64	488.30	1411.61	488.39	1174.90	465.03	1181.16	465.19	407.26	245.75	425.15	245.99	0	1	1	2	-1	-1	-15.39	64.09	745.34	38.48	68.47	733.37	-0.08	0.13	-0.99	0.01	0.14	-0.99	0		
4462195152	SMP	1	1410.53	483.84	1177.00	460.07	22.88	22.88	5.15	24.65	24.65	5.47	1405.61	488.22	1411.56	488.34	1174.91	464.89	1181.17	465.04	407.95	244.58	420.41	245.50	0	1	1	2	-1	-1	-15.39	64.13	745.64	38.45	68.46	732.98	-0.07	0.13	-0.99	0.00	0.14	-0.99	0		
4462211802	SMP	1	1410.81	484.09	1176.76	460.17	23.12	23.12	5.15	24.61	24.61	5.46	1405.63	488.26	1411.58	488.34	1174.91	464.87	1181.20	464.95	402.68	249.70	426.37	252.33	0	1	1	2	-1	-1	-15.40	64.15	745.92	38.43	68.44	732.53	-0.09	0.12	-0.99	0.01	0.13	-0.99	0		
4462228478	SMP	1	1411.84	483.86	1178.39	459.72	23.22	23.22	5.16	24.56	24.56	5.46	1406.14	488.24	1412.33	488.25	1175.55	464.93	1181.61	465.01	365.81	247.24	345.92	230.65	0	1	1	2	-1	-1	-15.49	63.94	743.33	38.39	68.57	734.07	-0.11	0.13	-0.99	-0.04	0.16	-0.99	0		
4462245124	SMP	1	1411.82	483.36	1178.36	459.78	23.03	23.03	5.16	24.47	24.47	5.45	1406.38	488.13	1412.44	488.32	1175.75	464.81	1181.94	464.90	381.03	224.57	376.49	240.76	0	1	1	2	-1	-1	-15.56	64.04	744.32	38.30	68.55	733.62	-0.10	0.15	-0.98	-0.03	0.15	-0.99	0		
4462261795	SMP	1	1411.75	483.64	1178.47	459.88	22.97	22.97	5.16	24.42	24.42	5.44	1406.20	488.27	1412.44	488.37	1175.56	465.13	1181.73	465.19	375.10	235.83	348.12	227.34	0	1	1	2	-1	-1	-15.48	63.81	741.97	38.36	68.50	733.81	-0.10	0.14	-0.99	-0.04	0.16	-0.99	0		
4462278447	SMP	1	1411.81	483.91	1177.97	460.01	22.86	22.86	5.14	24.45	24.45	5.44	1406.13	488.40	1412.41	488.41	1175.50	465.24	1181.60	465.20	364.78	242.48	382.02	228.52	0	1	1	2	-1	-1	-15.43	63.63	740.09	38.43	68.57	734.73	-0.10	0.13	-0.99	-0.02	0.16	-0.99	0		
4462295119	SMP	1	1411.59	483.70	1178.25	460.15	22.77	22.77	5.13	24.62	24.62	5.44	1406.01	488.39	1412.36	488.39	1175.47	465.17	1181.54	465.21	370.22	235.69	351.22	234.58	0	1	1	2	-1	-1	-15.36	63.40	737.43	38.49	68.66	735.65	-0.09	0.14	-0.99	-0.04	0.15	-0.99	0		
4462311777	SMP	1	1411.58	483.67	1177.92	460.01	22.66	22.66	5.11	24.62	24.62	5.45	1405.97	488.30	1412.32	488.34	1175.43	465.13	1181.53	465.17	368.38	236.10	372.33	227.78	0	1	1	2	-1	-1	-15.32	63.28	735.85	38.51	68.70	735.91	-0.10	0.14	-0.99	-0.02	0.15	-0.99	0		
4462328440	SMP	1	1411.69	483.77	1178.39	459.81	22.94	22.94	5.10	24.70	24.70	5.45	1406.01	488.21	1412.32	488.29	1175.47	465.05	1181.57	465.13	363.22	240.40	347.45	218.31	0	1	1	2	-1	-1	-15.31	63.24	735.10	38.51	68.74	736.21	-0.10	0.13	-0.99	-0.04	0.16	-0.99	0		
4462345089	SMP	1	1411.69	483.80	1177.99	459.91	23.01	23.01	5.10	24.62	24.62	5.46	1406.09	488.20	1412.32	488.28	1175.48	465.09	1181.57	465.13	363.40	241.69	367.31	219.81	0	1	1	2	-1	-1	-15.32	63.25	735.28	38.54	68.79	736.86	-0.10	0.13	-0.99	-0.02	0.16	-0.99	0		
4462361757	SMP	1	1411.79	483.94	1178.24	459.94	23.30	23.30	5.11	24.58	24.58	5.46	1405.99	488.29	1412.32	488.35	1175.53	465.13	1181.59	465.18	358.77	245.62	355.92	217.25	0	1	1	2	-1	-1	-15.26	63.06	733.21	38.59	68.88	737.86	-0.11	0.12	-0.99	-0.03	0.16	-0.99	0		
4462378405	SMP	1	1411.58	483.68	1178.31	459.77	23.02	23.02	5.10	24.27	24.27	5.45	1405.94	488.26	1412.26	488.32	1175.49	465.13	1181.53	465.17	360.68	239.86	351.09	211.07	0	1	1	2	-1	-1	-15.24	63.01	732.54	38.65	68.96	738.75	-0.10	0.13	-0.99	-0.04	0.16	-0.99	0		
4462395079	SMP	1	1411.35	483.62	1178.23	459.79	23.04	23.04	5.10	24.33	24.33	5.44	1405.76	488.16	1412.10	488.26	1175.38	465.12	1181.48	465.19	360.54	239.83	350.47	208.93	0	1	1	2	-1	-1	-15.18	62.94	731.63	38.67	68.97	738.88	-0.09	0.13	-0.99	-0.04	0.16	-0.99	0		
4462411727	SMP	1	1411.31	483.47	1177.81	459.98	23.02	23.02	5.09	24.68	24.68	5.45	1405.73	488.13	1411.83	488.16	1175.30	465.10	1181.40	465.17	360.30	235.67	363.31	213.70	0	1	1	2	-1	-1	-15.20	63.19	734.28	38.72	69.03	739.42	-0.10	0.14	-0.99	-0.02	0.15	-0.99	0		
4462428397	SMP	1	1411.04	483.63	1177.41	460.08	22.92	22.92	5.09	24.70	24.70	5.46	1405.64	488.09	1411.67	488.12	1175.09	465.01	1181.35	465.09	361.59	241.23	376.82	218.96	0	1	1	2	-1	-1	-15.20	63.34	735.90	38.70	68.96	738.46	-0.09	0.13	-0.99	-0.01	0.14	-0.99	0		
4462445051	SMP	1	1411.20	483.42	1177.60	460.05	22.97	22.97	5.09	24.68	24.68	5.47	1405.62	487.99	1411.59	488.11	1175.03	464.99	1181.30	465.08	358.75	238.67	368.26	220.98	0	1	1	2	-1	-1	-15.23	63.51	737.73	38.68	68.91	737.92	-0.10	0.14	-0.99	-0.02	0.15	-0.99	0		
4462461719	SMP	1	1411.20	483.43	1177.60	459.77	22.87	22.87	5.09	24.69	24.69	5.47	1405.63	488.01	1411.53	488.12	1175.04	465.02	1181.26	465.12	357.40	236.65	368.99	211.22	0	1	1	2	-1	-1	-15.28	63.74	740.45	38.68	68.89	737.81	-0.11	0.14	-0.98	-0.02	0.16	-0.99	0		
4462478368	SMP	1	1410.92	483.47	1177.40	459.99	22.90	22.90	5.10	24.66	24.66	5.47	1405.58	488.00	1411.54	488.09	1175.04	465.05	1181.24	465.17	360.55	238.22	378.19	216.32	0	1	1	2	-1	-1	-15.28	63.74	740.43	38.68	68.87	737.68	-0.09	0.13	-0.99	-0.02	0.15	-0.99	0		
4462495038	SMP	1	1411.18	483.51	1177.64	459.90	22.85	22.85	5.10	24.68	24.68	5.48	1405.63	488.04	1411.52	488.15	1175.07	465.09	1181.26	465.22	355.71	236.71	371.31	211.62	0	1	1	2	-1	-1	-15.34	64.01	743.67	38.65	68.82	737.22	-0.11	0.14	-0.99	-0.03	0.16	-0.99	0		
4462511683	SMP	1	1411.13	483.64	1177.42	460.04	22.89	22.89	5.11	24.58	24.58	5.47	1405.61	488.08	1411.48	488.21	1174.99	465.16	1181.23	465.25	354.92	236.03	378.59	215.44	0	1	1	2	-1	-1	-15.38	64.17	745.67	38.62	68.74	736.52	-0.10	0.13	-0.99	-0.02	0.15	-0.99	0		
4462528360	SMP	1	1410.83	483.67	1177.44	460.21	22.90	22.90	5.11	24.21	24.21	5.45	1405.46	488.13	1411.45	488.29	1174.76	465.28	1181.16	465.34	358.92	234.35	373.16	219.12	0	1	1	2	-1	-1	-15.33	64.05	744.47	38.55	68.52	734.37	-0.09	0.13	-0.99	-0.03	0.15	-0.99	0		
4462545035	SMP	1	1410.70	483.66	1177.31	460.12	23.38	23.38	5.13	24.92	24.92	5.46	1405.29	488.13	1411.41	488.27	1174.62	465.27	1180.94	465.34	361.46	233.38	372.64	217.70	0	1	1	2	-1	-1	-15.26	63.87	742.30	38.56	68.46	733.78	-0.09	0.13	-0.99	-0.03	0.15	-0.99	0		
4462561680	SMP	1	1410.62	483.65	1177.25	460.04	23.31	23.31	5.14	24.71	24.71	5.46	1405.10	488.14	1411.33	488.26	1174.56	465.28	1180.74	465.30	361.42	233.12	371.65	216.97	0	1	1	2	-1	-1	-15.19	63.69	740.22	38.62	68.51	734.31	-0.10	0.13	-0.99	-0.03	0.16	-0.99	0		
4462578333	SMP	1	1410.59	483.69	1177.07	459.97	23.22	23.22	5.15	24.52	24.52	5.46	1405.05	488.04	1411.27	488.19	1174.54	465.21	1180.69	465.24	360.84	234.49	375.94	218.05	0	1	1	2	-1	-1	-15.18	63.71	740.21	38.64	68.55	734.53	-0.10	0.13	-0.99	-0.02	0.16	-0.99	0		
4462595000	SMP	1	1410.58	483.37	1177.08	459.95	23.40	23.40	5.16	24.39	24.39	5.45	1405.06	487.90	1411.24	488.06	1174.52	465.18	1180.69	465.20	361.47	232.88	375.57	217.95	0	1	1	2	-1	-1	-15.19	63.80	740.93	38.63	68.54	734.34	-0.10	0.14	-0.99	-0.03	0.16	-0.99	0		
4462611653	SMP	1	1410.64	483.39	1177.25	459.95	23.03	23.03	5.16	24.38	24.38	5.44	1405.14	487.81	1411.20	487.95	1174.54	465.15	1180.68	465.20	360.02	232.72	370.78	216.70	0	1	1	2	-1	-1	-15.23	63.98	742.80	38.64	68.56	734.53	-0.10	0.13	-0.99	-0.03	0.16	-0.99	0		
